# Region          : all region0
# Cells           : 7500
# Volume          : 2.6000000000e-01
# Time            	average(p)
0.0381984         	1.2067714828e+05
0.0382179         	1.2052091031e+05
0.0382375         	1.2036486405e+05
0.0382571         	1.2021023332e+05
0.0382767         	1.2005559178e+05
0.0382963         	1.1990195501e+05
0.0383159         	1.1974850756e+05
0.0383354         	1.1959539386e+05
0.038355          	1.1944262973e+05
0.0383746         	1.1929003437e+05
0.0383942         	1.1913910170e+05
0.0384138         	1.1898792185e+05
0.0384333         	1.1883773520e+05
0.0384532         	1.1868507440e+05
0.038473          	1.1853300533e+05
0.0384928         	1.1838018680e+05
0.0385129         	1.1822612513e+05
0.038533          	1.1807177991e+05
0.0385531         	1.1791832265e+05
0.0385732         	1.1776490193e+05
0.0385936         	1.1761065969e+05
0.038614          	1.1745689487e+05
0.0386344         	1.1730438874e+05
0.0386548         	1.1715194569e+05
0.0386751         	1.1700025655e+05
0.0386955         	1.1684969347e+05
0.0387159         	1.1669901196e+05
0.0387363         	1.1654951154e+05
0.0387567         	1.1639953056e+05
0.038777          	1.1625078430e+05
0.0387974         	1.1610188031e+05
0.0388182         	1.1595148765e+05
0.0388389         	1.1580064682e+05
0.0388596         	1.1565056197e+05
0.0388804         	1.1550068238e+05
0.0389011         	1.1535040442e+05
0.0389218         	1.1520096310e+05
0.0389426         	1.1505179157e+05
0.0389633         	1.1490351149e+05
0.038984          	1.1475549614e+05
0.0390048         	1.1460878947e+05
0.0390255         	1.1446172742e+05
0.0390462         	1.1431574531e+05
0.039067          	1.1416940399e+05
0.0390877         	1.1402383331e+05
0.0391089         	1.1387435858e+05
0.0391301         	1.1372644879e+05
0.0391514         	1.1357845156e+05
0.0391726         	1.1343054755e+05
0.0391938         	1.1328345134e+05
0.039215          	1.1313713831e+05
0.0392362         	1.1299039661e+05
0.0392574         	1.1284453812e+05
0.0392787         	1.1269812429e+05
0.0392999         	1.1255225719e+05
0.0393211         	1.1240591026e+05
0.0393423         	1.1226031782e+05
0.0393635         	1.1211474412e+05
0.0393847         	1.1196936841e+05
0.0394059         	1.1182428150e+05
0.0394272         	1.1167993391e+05
0.0394484         	1.1153591519e+05
0.0394696         	1.1139238017e+05
0.0394917         	1.1124273860e+05
0.0395138         	1.1109369811e+05
0.0395359         	1.1094569240e+05
0.039558          	1.1079777414e+05
0.0395801         	1.1065057310e+05
0.0396022         	1.1050285018e+05
0.0396243         	1.1035634230e+05
0.0396464         	1.1020981390e+05
0.0396685         	1.1006310561e+05
0.0396906         	1.0991644846e+05
0.0397127         	1.0977002358e+05
0.0397348         	1.0962453821e+05
0.0397569         	1.0947896068e+05
0.039779          	1.0933430477e+05
0.0398011         	1.0919018139e+05
0.0398232         	1.0904538254e+05
0.0398453         	1.0890119375e+05
0.0398674         	1.0875706215e+05
0.0398895         	1.0861369447e+05
0.0399116         	1.0847048567e+05
0.0399337         	1.0832780606e+05
0.0399558         	1.0818524242e+05
0.0399779         	1.0804228453e+05
0.04              	1.0789990379e+05
0.0400223         	1.0775626346e+05
0.0400446         	1.0761221931e+05
0.040067          	1.0746879247e+05
0.0400895         	1.0732341900e+05
0.040112          	1.0717865780e+05
0.0401348         	1.0703307226e+05
0.0401575         	1.0688685003e+05
0.0401805         	1.0673988960e+05
0.0402034         	1.0659316817e+05
0.0402266         	1.0644528994e+05
0.0402498         	1.0629792934e+05
0.040273          	1.0615078245e+05
0.0402962         	1.0600475912e+05
0.0403197         	1.0585756381e+05
0.0403431         	1.0571118608e+05
0.0403666         	1.0556423612e+05
0.0403903         	1.0541626131e+05
0.040414          	1.0526795727e+05
0.0404377         	1.0512017935e+05
0.0404614         	1.0497258232e+05
0.0404854         	1.0482321082e+05
0.0405093         	1.0467476116e+05
0.0405333         	1.0452639681e+05
0.0405573         	1.0437858105e+05
0.0405816         	1.0422911108e+05
0.0406059         	1.0408093736e+05
0.0406302         	1.0393312034e+05
0.0406544         	1.0378625157e+05
0.0406787         	1.0364001848e+05
0.0407033         	1.0349253147e+05
0.040728          	1.0334566547e+05
0.0407526         	1.0319928434e+05
0.0407775         	1.0305140594e+05
0.0408025         	1.0290375686e+05
0.0408278         	1.0275469972e+05
0.0408532         	1.0260579355e+05
0.0408785         	1.0245749448e+05
0.0409042         	1.0230775425e+05
0.04093           	1.0215878129e+05
0.0409557         	1.0201028732e+05
0.0409819         	1.0185986848e+05
0.0410081         	1.0170993816e+05
0.0410342         	1.0156103120e+05
0.0410604         	1.0141347621e+05
0.0410866         	1.0126702873e+05
0.0411133         	1.0111834782e+05
0.0411399         	1.0097018484e+05
0.0411666         	1.0082256324e+05
0.0411938         	1.0067289620e+05
0.041221          	1.0052458789e+05
0.0412482         	1.0037692393e+05
0.0412754         	1.0023012100e+05
0.0413033         	1.0008116128e+05
0.0413311         	9.9932839690e+04
0.0413589         	9.9785342530e+04
0.0413868         	9.9638793593e+04
0.0414153         	9.9490343824e+04
0.0414439         	9.9343530827e+04
0.0414724         	9.9197645445e+04
0.0415018         	9.9048505412e+04
0.0415311         	9.8900481750e+04
0.0415605         	9.8753322051e+04
0.0415908         	9.8602421979e+04
0.0416211         	9.8452938692e+04
0.0416514         	9.8304848764e+04
0.0416817         	9.8158181041e+04
0.0417132         	9.8007208457e+04
0.0417447         	9.7857620502e+04
0.0417761         	9.7709751516e+04
0.0418076         	9.7562885876e+04
0.0418406         	9.7409883826e+04
0.0418735         	9.7257839893e+04
0.0419065         	9.7107832815e+04
0.0419395         	9.6959410200e+04
0.0419725         	9.6812827114e+04
0.0420076         	9.6658146411e+04
0.0420428         	9.6504644211e+04
0.042078          	9.6353034860e+04
0.0421131         	9.6203617987e+04
0.0421483         	9.6056020056e+04
0.0421835         	9.5910487575e+04
0.0422186         	9.5766884296e+04
0.0422538         	9.5624804742e+04
0.042289          	9.5485520479e+04
0.0423242         	9.5349164775e+04
0.0423593         	9.5213746101e+04
0.0423945         	9.5079881719e+04
0.0424297         	9.4948730629e+04
0.0424648         	9.4820210487e+04
0.0425            	9.4692686568e+04
0.0425391         	9.4553473923e+04
0.0425808         	9.4407570108e+04
0.0426232         	9.4261869503e+04
0.0426664         	9.4116440865e+04
0.0427105         	9.3971334861e+04
0.0427554         	9.3826366228e+04
0.0428012         	9.3681248314e+04
0.0428479         	9.3535945059e+04
0.0428958         	9.3390862451e+04
0.0429447         	9.3246176530e+04
0.0429936         	9.3105968739e+04
0.0430438         	9.2966577644e+04
0.0430953         	9.2827847542e+04
0.0431482         	9.2688606126e+04
0.0432027         	9.2549730187e+04
0.0432588         	9.2411711824e+04
0.0433169         	9.2274700464e+04
0.0433749         	9.2143271458e+04
0.0434351         	9.2012218491e+04
0.0434977         	9.1882124992e+04
0.043563          	9.1753102219e+04
0.0436283         	9.1630975918e+04
0.0436969         	9.1509130879e+04
0.0437693         	9.1387868634e+04
0.0438417         	9.1275616230e+04
0.0439189         	9.1164985088e+04
0.0440021         	9.1056668468e+04
0.0440852         	9.0958674849e+04
0.0441767         	9.0863181178e+04
0.0442682         	9.0780132787e+04
0.0443727         	9.0701067781e+04
0.0444773         	9.0631988054e+04
0.0445818         	9.0575806542e+04
0.0446864         	9.0533513224e+04
0.0447909         	9.0507046327e+04
0.0448955         	9.0493617576e+04
0.045             	9.0493952221e+04
0.045119          	9.0511189617e+04
0.0452513         	9.0547535682e+04
0.0453919         	9.0609506272e+04
0.0455236         	9.0687690233e+04
0.0456471         	9.0774247347e+04
0.0457707         	9.0876242325e+04
0.045886          	9.0985742590e+04
0.0459936         	9.1098529203e+04
0.0461012         	9.1223840635e+04
0.0462011         	9.1349417853e+04
0.046301          	9.1485966094e+04
0.0464009         	9.1633063605e+04
0.0464925         	9.1775766781e+04
0.0465765         	9.1913212286e+04
0.0466604         	9.2057460019e+04
0.0467367         	9.2194597939e+04
0.0468131         	9.2337369307e+04
0.0468818         	9.2471056309e+04
0.0469505         	9.2609228294e+04
0.0470115         	9.2735899320e+04
0.0470726         	9.2866286478e+04
0.0471336         	9.3000911102e+04
0.047186          	9.3119235857e+04
0.0472383         	9.3239824391e+04
0.0472907         	9.3362394074e+04
0.047343          	9.3487727448e+04
0.0473953         	9.3615565827e+04
0.0474477         	9.3745972996e+04
0.0475            	9.3879715024e+04
0.0475424         	9.3990086478e+04
0.0475833         	9.4099007102e+04
0.047623          	9.4206741536e+04
0.0476619         	9.4314447626e+04
0.0476996         	9.4420157223e+04
0.0477361         	9.4523754918e+04
0.0477715         	9.4625661656e+04
0.0478058         	9.4726326293e+04
0.0478396         	9.4827067573e+04
0.0478723         	9.4926066282e+04
0.047904          	9.5023000302e+04
0.0479353         	9.5119860392e+04
0.0479657         	9.5214832635e+04
0.0479952         	9.5308387856e+04
0.0480242         	9.5401802065e+04
0.0480525         	9.5493448419e+04
0.0480803         	9.5584860706e+04
0.0481073         	9.5674020594e+04
0.048134          	9.5763625866e+04
0.0481599         	9.5850976931e+04
0.0481854         	9.5937780177e+04
0.0482103         	9.6023080807e+04
0.0482348         	9.6108027428e+04
0.048259          	9.6192621309e+04
0.0482825         	9.6275632460e+04
0.0483057         	9.6358304621e+04
0.0483286         	9.6440535677e+04
0.0483512         	9.6522419365e+04
0.0483735         	9.6603969493e+04
0.0483955         	9.6685099268e+04
0.0484172         	9.6765817548e+04
0.0484386         	9.6846091680e+04
0.0484597         	9.6925863291e+04
0.0484805         	9.7005004950e+04
0.048501          	9.7083562095e+04
0.0485213         	9.7161574303e+04
0.0485412         	9.7238912313e+04
0.0485612         	9.7316602620e+04
0.0485809         	9.7393651351e+04
0.0486004         	9.7470243253e+04
0.0486195         	9.7546333110e+04
0.0486387         	9.7622941684e+04
0.0486576         	9.7698761007e+04
0.0486765         	9.7774922765e+04
0.0486952         	9.7850437500e+04
0.0487136         	9.7925256852e+04
0.0487319         	9.8000477598e+04
0.04875           	9.8075033834e+04
0.0487682         	9.8150014594e+04
0.048786          	9.8224415440e+04
0.0488039         	9.8299194924e+04
0.0488217         	9.8374453467e+04
0.0488393         	9.8448962421e+04
0.0488569         	9.8523675913e+04
0.0488742         	9.8597512551e+04
0.0488915         	9.8671525468e+04
0.0489089         	9.8745632216e+04
0.0489259         	9.8818763578e+04
0.0489429         	9.8892215261e+04
0.04896           	9.8966164017e+04
0.0489768         	9.9039340609e+04
0.0489935         	9.9112816487e+04
0.0490103         	9.9186820476e+04
0.0490268         	9.9260094055e+04
0.0490433         	9.9333592010e+04
0.0490598         	9.9407269745e+04
0.0490763         	9.9481140230e+04
0.0490925         	9.9553854923e+04
0.0491087         	9.9626757346e+04
0.0491249         	9.9699829783e+04
0.0491408         	9.9771732326e+04
0.0491567         	9.9843868927e+04
0.0491726         	9.9916282627e+04
0.0491886         	9.9988811994e+04
0.0492042         	1.0006000744e+05
0.0492198         	1.0013141906e+05
0.0492354         	1.0020297824e+05
0.0492507         	1.0027336534e+05
0.049266          	1.0034401812e+05
0.0492812         	1.0041490855e+05
0.0492965         	1.0048597744e+05
0.0493115         	1.0055575122e+05
0.0493265         	1.0062570377e+05
0.0493414         	1.0069591066e+05
0.0493564         	1.0076628699e+05
0.049371          	1.0083515553e+05
0.0493857         	1.0090413599e+05
0.0494003         	1.0097325951e+05
0.0494149         	1.0104242240e+05
0.0494295         	1.0111174984e+05
0.0494438         	1.0117961647e+05
0.0494581         	1.0124768009e+05
0.0494723         	1.0131585910e+05
0.0494866         	1.0138415975e+05
0.0495009         	1.0145257971e+05
0.0495151         	1.0152128487e+05
0.0495294         	1.0159013304e+05
0.0495436         	1.0165906814e+05
0.0495579         	1.0172802611e+05
0.0495722         	1.0179707659e+05
0.049586          	1.0186396468e+05
0.0495998         	1.0193098054e+05
0.0496136         	1.0199814341e+05
0.0496274         	1.0206529436e+05
0.0496412         	1.0213240108e+05
0.049655          	1.0219953847e+05
0.0496688         	1.0226671799e+05
0.0496826         	1.0233397584e+05
0.0496964         	1.0240141781e+05
0.0497102         	1.0246886705e+05
0.049724          	1.0253635572e+05
0.0497378         	1.0260397348e+05
0.0497516         	1.0267163884e+05
0.0497654         	1.0273929291e+05
0.0497792         	1.0280704498e+05
0.049793          	1.0287493456e+05
0.0498068         	1.0294285045e+05
0.0498206         	1.0301081423e+05
0.0498344         	1.0307889382e+05
0.0498482         	1.0314698194e+05
0.049862          	1.0321510752e+05
0.0498758         	1.0328324238e+05
0.0498896         	1.0335142965e+05
0.0499034         	1.0341976590e+05
0.0499172         	1.0348815356e+05
0.049931          	1.0355643903e+05
0.0499448         	1.0362465492e+05
0.0499586         	1.0369290885e+05
0.0499724         	1.0376107430e+05
0.0499862         	1.0382925612e+05
0.05              	1.0389753607e+05
0.0500133         	1.0396344466e+05
0.0500266         	1.0402943549e+05
0.0500399         	1.0409538171e+05
0.0500531         	1.0416094505e+05
0.0500663         	1.0422645581e+05
0.0500795         	1.0429159791e+05
0.0500927         	1.0435686375e+05
0.0501057         	1.0442211944e+05
0.0501188         	1.0448745387e+05
0.0501319         	1.0455277564e+05
0.050145          	1.0461801957e+05
0.0501581         	1.0468313653e+05
0.0501712         	1.0474821651e+05
0.0501842         	1.0481325078e+05
0.0501973         	1.0487832994e+05
0.0502104         	1.0494335460e+05
0.0502235         	1.0500834198e+05
0.0502366         	1.0507328820e+05
0.0502497         	1.0513829120e+05
0.0502627         	1.0520331770e+05
0.0502758         	1.0526832391e+05
0.0502889         	1.0533336497e+05
0.050302          	1.0539835177e+05
0.0503151         	1.0546317378e+05
0.0503282         	1.0552786368e+05
0.0503412         	1.0559240699e+05
0.0503543         	1.0565685864e+05
0.0503674         	1.0572132763e+05
0.0503805         	1.0578577480e+05
0.0503936         	1.0585019683e+05
0.0504067         	1.0591455286e+05
0.0504197         	1.0597884369e+05
0.0504328         	1.0604300675e+05
0.0504459         	1.0610710970e+05
0.050459          	1.0617105697e+05
0.0504721         	1.0623481035e+05
0.0504852         	1.0629843058e+05
0.0504982         	1.0636189798e+05
0.0505113         	1.0642534710e+05
0.0505244         	1.0648879392e+05
0.0505375         	1.0655219780e+05
0.0505507         	1.0661605449e+05
0.0505638         	1.0667987488e+05
0.050577          	1.0674345393e+05
0.0505903         	1.0680736184e+05
0.0506035         	1.0687116486e+05
0.0506168         	1.0693490906e+05
0.0506301         	1.0699897009e+05
0.0506435         	1.0706286956e+05
0.0506569         	1.0712663783e+05
0.0506702         	1.0719049602e+05
0.0506837         	1.0725485821e+05
0.0506971         	1.0731912797e+05
0.0507106         	1.0738322537e+05
0.050724          	1.0744717394e+05
0.0507375         	1.0751098634e+05
0.050751          	1.0757513887e+05
0.0507646         	1.0763911483e+05
0.0507782         	1.0770285891e+05
0.0507918         	1.0776687118e+05
0.0508055         	1.0783058527e+05
0.0508192         	1.0789426453e+05
0.0508329         	1.0795829705e+05
0.0508467         	1.0802206316e+05
0.0508606         	1.0808617671e+05
0.0508746         	1.0815054546e+05
0.0508886         	1.0821466724e+05
0.0509028         	1.0827910221e+05
0.050917          	1.0834383667e+05
0.0509313         	1.0840835764e+05
0.0509457         	1.0847338164e+05
0.0509601         	1.0853806123e+05
0.0509746         	1.0860301117e+05
0.0509891         	1.0866765487e+05
0.0510038         	1.0873261856e+05
0.0510185         	1.0879725362e+05
0.0510333         	1.0886234516e+05
0.0510481         	1.0892730147e+05
0.0510629         	1.0899195161e+05
0.0510777         	1.0905635684e+05
0.0510927         	1.0912128915e+05
0.0511077         	1.0918611983e+05
0.0511226         	1.0925070025e+05
0.0511378         	1.0931568160e+05
0.0511529         	1.0938029875e+05
0.051168          	1.0944464736e+05
0.0511834         	1.0950945427e+05
0.0511987         	1.0957385740e+05
0.0512142         	1.0963868012e+05
0.0512296         	1.0970331498e+05
0.0512453         	1.0976858556e+05
0.051261          	1.0983344774e+05
0.0512769         	1.0989884214e+05
0.051293          	1.0996468731e+05
0.0513091         	1.1003027536e+05
0.0513254         	1.1009630749e+05
0.0513419         	1.1016301551e+05
0.0513587         	1.1023034949e+05
0.0513755         	1.1029741632e+05
0.0513925         	1.1036490021e+05
0.0514096         	1.1043192746e+05
0.0514269         	1.1049952896e+05
0.0514442         	1.1056676436e+05
0.0514618         	1.1063451440e+05
0.0514794         	1.1070174906e+05
0.0514973         	1.1076972774e+05
0.0515152         	1.1083729916e+05
0.0515331         	1.1090434325e+05
0.051551          	1.1097100436e+05
0.0515693         	1.1103863261e+05
0.0515875         	1.1110584622e+05
0.0516058         	1.1117257588e+05
0.051624          	1.1123871121e+05
0.0516427         	1.1130563797e+05
0.0516613         	1.1137218782e+05
0.0516799         	1.1143822172e+05
0.051699          	1.1150538726e+05
0.0517181         	1.1157204305e+05
0.0517376         	1.1163978437e+05
0.0517572         	1.1170690563e+05
0.0517772         	1.1177539047e+05
0.0517973         	1.1184379179e+05
0.051818          	1.1191339620e+05
0.0518387         	1.1198228692e+05
0.05186           	1.1205298210e+05
0.0518813         	1.1212326914e+05
0.0519027         	1.1219292115e+05
0.0519248         	1.1226451636e+05
0.0519469         	1.1233510325e+05
0.051969          	1.1240487801e+05
0.0519912         	1.1247365979e+05
0.0520143         	1.1254464176e+05
0.0520374         	1.1261512376e+05
0.0520605         	1.1268488426e+05
0.0520837         	1.1275362106e+05
0.0521068         	1.1282173190e+05
0.0521299         	1.1288916200e+05
0.0521531         	1.1295590010e+05
0.0521762         	1.1302154803e+05
0.0521993         	1.1308647842e+05
0.0522224         	1.1315056239e+05
0.0522456         	1.1321364633e+05
0.0522687         	1.1327617807e+05
0.0522918         	1.1333844518e+05
0.052315          	1.1340000008e+05
0.0523381         	1.1346042961e+05
0.0523612         	1.1352007961e+05
0.0523844         	1.1357858792e+05
0.0524075         	1.1363588815e+05
0.0524306         	1.1369193340e+05
0.0524537         	1.1374738649e+05
0.0524769         	1.1380197524e+05
0.0525            	1.1385616992e+05
0.0525258         	1.1391522966e+05
0.0525524         	1.1397494974e+05
0.0525793         	1.1403416250e+05
0.0526065         	1.1409345537e+05
0.052634          	1.1415225616e+05
0.0526618         	1.1421049104e+05
0.05269           	1.1426852833e+05
0.0527182         	1.1432509025e+05
0.0527467         	1.1438084908e+05
0.0527756         	1.1443578130e+05
0.0528048         	1.1448974870e+05
0.0528341         	1.1454251634e+05
0.0528638         	1.1459471771e+05
0.0528935         	1.1464593496e+05
0.0529235         	1.1469636733e+05
0.0529541         	1.1474587281e+05
0.0529846         	1.1479334617e+05
0.0530156         	1.1483945022e+05
0.0530471         	1.1488423725e+05
0.0530786         	1.1492786502e+05
0.0531106         	1.1497086930e+05
0.0531432         	1.1501275458e+05
0.0531758         	1.1505302423e+05
0.053209          	1.1509200625e+05
0.0532428         	1.1512944110e+05
0.0532772         	1.1516559256e+05
0.0533124         	1.1520041648e+05
0.0533475         	1.1523323150e+05
0.0533835         	1.1526436723e+05
0.0534202         	1.1529397426e+05
0.0534578         	1.1532147335e+05
0.0534964         	1.1534712099e+05
0.0535359         	1.1537116667e+05
0.0535766         	1.1539341583e+05
0.0536185         	1.1541314948e+05
0.0536616         	1.1542943971e+05
0.0537062         	1.1544226610e+05
0.0537525         	1.1545094409e+05
0.0537987         	1.1545501584e+05
0.0538449         	1.1545520482e+05
0.0538893         	1.1545059400e+05
0.0539337         	1.1544141955e+05
0.0539781         	1.1542743917e+05
0.0540226         	1.1540984488e+05
0.054067          	1.1538842425e+05
0.0541094         	1.1536497808e+05
0.0541518         	1.1533815190e+05
0.0541942         	1.1530700522e+05
0.0542366         	1.1527184871e+05
0.054279          	1.1523354456e+05
0.0543215         	1.1519202040e+05
0.0543639         	1.1514654969e+05
0.0544063         	1.1509756437e+05
0.0544487         	1.1504525813e+05
0.0544911         	1.1498896195e+05
0.0545335         	1.1492911593e+05
0.0545759         	1.1486585015e+05
0.0546183         	1.1479872005e+05
0.0546607         	1.1472735304e+05
0.0547031         	1.1465201659e+05
0.0547455         	1.1457308201e+05
0.054788          	1.1448990839e+05
0.0548304         	1.1440257627e+05
0.0548728         	1.1431133659e+05
0.0549152         	1.1421636400e+05
0.0549576         	1.1411785142e+05
0.055             	1.1401619953e+05
0.0550397         	1.1391859586e+05
0.0550794         	1.1381933450e+05
0.055119          	1.1371716276e+05
0.0551587         	1.1361221497e+05
0.0551984         	1.1350444916e+05
0.0552374         	1.1339502998e+05
0.0552764         	1.1328218300e+05
0.0553154         	1.1316634181e+05
0.0553545         	1.1304777728e+05
0.0553935         	1.1292648565e+05
0.0554325         	1.1280274010e+05
0.0554708         	1.1267925728e+05
0.055509          	1.1255367074e+05
0.0555473         	1.1242589252e+05
0.0555856         	1.1229585377e+05
0.0556239         	1.1216368663e+05
0.0556622         	1.1202978804e+05
0.0557005         	1.1189384446e+05
0.0557388         	1.1175564522e+05
0.0557771         	1.1161544737e+05
0.0558153         	1.1147322595e+05
0.0558536         	1.1132918700e+05
0.0558919         	1.1118334267e+05
0.0559302         	1.1103563388e+05
0.0559676         	1.1088950066e+05
0.056005          	1.1074195636e+05
0.0560423         	1.1059312495e+05
0.0560797         	1.1044280544e+05
0.0561171         	1.1029139949e+05
0.0561545         	1.1013868429e+05
0.0561918         	1.0998489690e+05
0.0562292         	1.0983056523e+05
0.0562666         	1.0967518701e+05
0.0563029         	1.0952294850e+05
0.0563391         	1.0936932972e+05
0.0563754         	1.0921472939e+05
0.0564117         	1.0905972592e+05
0.056448          	1.0890373898e+05
0.0564843         	1.0874692409e+05
0.0565205         	1.0858972420e+05
0.0565568         	1.0843247186e+05
0.0565931         	1.0827469859e+05
0.0566294         	1.0811675738e+05
0.0566656         	1.0795875550e+05
0.0567019         	1.0780018408e+05
0.0567382         	1.0764088228e+05
0.0567745         	1.0748093491e+05
0.0568107         	1.0732021931e+05
0.056847          	1.0715896967e+05
0.0568833         	1.0699759624e+05
0.0569196         	1.0683614525e+05
0.0569559         	1.0667508052e+05
0.0569921         	1.0651390267e+05
0.0570284         	1.0635251310e+05
0.0570647         	1.0619030849e+05
0.057101          	1.0602790249e+05
0.0571372         	1.0586548054e+05
0.0571735         	1.0570345705e+05
0.0572098         	1.0554178991e+05
0.0572461         	1.0538057840e+05
0.0572823         	1.0521955091e+05
0.0573186         	1.0505911047e+05
0.0573549         	1.0489894539e+05
0.0573912         	1.0473891851e+05
0.0574274         	1.0457839645e+05
0.0574637         	1.0441776011e+05
0.0575            	1.0425688496e+05
0.0575362         	1.0409663481e+05
0.057573          	1.0393458476e+05
0.0576098         	1.0377287271e+05
0.0576465         	1.0361184833e+05
0.0576833         	1.0345182298e+05
0.0577201         	1.0329227526e+05
0.0577569         	1.0313279246e+05
0.0577936         	1.0297405289e+05
0.0578304         	1.0281566448e+05
0.0578678         	1.0265463489e+05
0.0579052         	1.0249409884e+05
0.0579426         	1.0233422099e+05
0.05798           	1.0217488428e+05
0.0580174         	1.0201615071e+05
0.0580556         	1.0185500241e+05
0.0580937         	1.0169470152e+05
0.0581318         	1.0153518581e+05
0.05817           	1.0137631221e+05
0.0582081         	1.0121836148e+05
0.0582462         	1.0106113228e+05
0.0582852         	1.0090091132e+05
0.0583241         	1.0074181060e+05
0.0583631         	1.0058382096e+05
0.0584021         	1.0042646224e+05
0.0584411         	1.0026982485e+05
0.05848           	1.0011418604e+05
0.05852           	9.9955370423e+04
0.05856           	9.9797260064e+04
0.0586            	9.9640162737e+04
0.05864           	9.9484377590e+04
0.05868           	9.9329631884e+04
0.05872           	9.9175529540e+04
0.05876           	9.9022033304e+04
0.0588014         	9.8864218387e+04
0.0588427         	9.8707854749e+04
0.058884          	9.8552744993e+04
0.0589254         	9.8399021993e+04
0.0589667         	9.8246827642e+04
0.0590097         	9.8089539017e+04
0.0590528         	9.7933559024e+04
0.0590959         	9.7778421933e+04
0.0591389         	9.7624600053e+04
0.059182          	9.7472245632e+04
0.059225          	9.7321174083e+04
0.0592681         	9.7171610908e+04
0.0593111         	9.7023818288e+04
0.0593571         	9.6867948829e+04
0.059403          	9.6714216681e+04
0.0594489         	9.6562337164e+04
0.0594948         	9.6411984430e+04
0.0595408         	9.6262991943e+04
0.0595867         	9.6115951472e+04
0.0596326         	9.5971035472e+04
0.0596785         	9.5828053821e+04
0.0597245         	9.5687116663e+04
0.0597704         	9.5547776888e+04
0.0598163         	9.5410082482e+04
0.0598622         	9.5274258595e+04
0.0599082         	9.5140466367e+04
0.0599541         	9.5008220121e+04
0.06              	9.4878050770e+04
0.060051          	9.4736300392e+04
0.0601031         	9.4594112895e+04
0.0601552         	9.4454219510e+04
0.0602085         	9.4313240412e+04
0.0602631         	9.4171414427e+04
0.0603176         	9.4032737354e+04
0.0603736         	9.3893271660e+04
0.0604296         	9.3756970419e+04
0.0604871         	9.3619847558e+04
0.0605446         	9.3486140304e+04
0.0606038         	9.3352096035e+04
0.0606631         	9.3221665134e+04
0.0607243         	9.3089928742e+04
0.0607856         	9.2962280952e+04
0.060849          	9.2834209098e+04
0.0609125         	9.2709958012e+04
0.0609787         	9.2584377633e+04
0.0610448         	9.2463331296e+04
0.0611141         	9.2341461045e+04
0.0611834         	9.2224894564e+04
0.0612566         	9.2106880577e+04
0.0613297         	9.1995153965e+04
0.0614077         	9.1883193309e+04
0.0614857         	9.1777629392e+04
0.0615638         	9.1679544251e+04
0.0616489         	9.1581644153e+04
0.061734          	9.1491812685e+04
0.0618297         	9.1400694917e+04
0.0619255         	9.1320216968e+04
0.0620212         	9.1249454339e+04
0.062117          	9.1189095359e+04
0.0622127         	9.1140067090e+04
0.0623085         	9.1101951964e+04
0.0624042         	9.1074617547e+04
0.0625            	9.1058137238e+04
0.0626087         	9.1055942661e+04
0.0627346         	9.1071759553e+04
0.0628761         	9.1110458991e+04
0.0630395         	9.1185996851e+04
0.0632029         	9.1294132515e+04
0.0633527         	9.1420102465e+04
0.0634794         	9.1545674698e+04
0.063588          	9.1666790849e+04
0.0636888         	9.1791399824e+04
0.0637763         	9.1909167004e+04
0.0638578         	9.2026523558e+04
0.0639394         	9.2150721602e+04
0.0640152         	9.2272470918e+04
0.0640855         	9.2390893074e+04
0.0641508         	9.2505630343e+04
0.0642162         	9.2625165742e+04
0.0642765         	9.2740123849e+04
0.0643321         	9.2849409041e+04
0.0643878         	9.2962201438e+04
0.0644388         	9.3068255843e+04
0.0644898         	9.3176663603e+04
0.0645408         	9.3287972149e+04
0.0645867         	9.3390522607e+04
0.0646327         	9.3495612410e+04
0.0646786         	9.3603694348e+04
0.0647245         	9.3714172081e+04
0.0647639         	9.3810220542e+04
0.0648032         	9.3907808696e+04
0.0648426         	9.4006718497e+04
0.0648819         	9.4107131525e+04
0.0649213         	9.4209168514e+04
0.0649606         	9.4312909044e+04
0.065             	9.4418230095e+04
0.0650352         	9.4513982733e+04
0.0650694         	9.4608164969e+04
0.0651032         	9.4702369661e+04
0.065136          	9.4794015082e+04
0.0651684         	9.4886298770e+04
0.0652004         	9.4977529458e+04
0.0652314         	9.5068403863e+04
0.0652621         	9.5158271095e+04
0.0652923         	9.5248801836e+04
0.0653222         	9.5338136406e+04
0.0653512         	9.5425632374e+04
0.0653799         	9.5512763712e+04
0.0654081         	9.5599587315e+04
0.065436          	9.5686066772e+04
0.0654635         	9.5772374417e+04
0.0654907         	9.5858403768e+04
0.0655175         	9.5943887599e+04
0.0655439         	9.6028774508e+04
0.06557           	9.6113298936e+04
0.0655957         	9.6197414398e+04
0.0656211         	9.6280976463e+04
0.0656462         	9.6364029261e+04
0.0656709         	9.6446551988e+04
0.0656956         	9.6529565576e+04
0.06572           	9.6611917390e+04
0.065744          	9.6693677922e+04
0.0657678         	9.6774649899e+04
0.0657915         	9.6855985588e+04
0.0658149         	9.6936836859e+04
0.065838          	9.7017264376e+04
0.0658611         	9.7098268934e+04
0.0658838         	9.7178618187e+04
0.0659066         	9.7259384070e+04
0.065929          	9.7339417939e+04
0.0659512         	9.7418816325e+04
0.0659733         	9.7498700487e+04
0.0659951         	9.7577771551e+04
