# Region          : all region0
# Cells           : 7500
# Volume          : 2.6000000000e-01
# Time            	average(p)
0.0479563         	2.2878105466e+05
0.04798           	2.2868364918e+05
0.0480041         	2.2858436955e+05
0.0480281         	2.2848592586e+05
0.0480519         	2.2838887591e+05
0.0480759         	2.2828990084e+05
0.0481            	2.2819077027e+05
0.048124          	2.2809207366e+05
0.0481478         	2.2799532336e+05
0.0481718         	2.2789679407e+05
0.0481959         	2.2779806251e+05
0.0482196         	2.2770046260e+05
0.048243          	2.2760429429e+05
0.0482665         	2.2750820186e+05
0.0482899         	2.2741203806e+05
0.0483133         	2.2731597655e+05
0.0483368         	2.2722025408e+05
0.0483602         	2.2712549014e+05
0.0483839         	2.2703025695e+05
0.0484081         	2.2693340710e+05
0.0484322         	2.2683680282e+05
0.0484559         	2.2674119082e+05
0.0484801         	2.2664401167e+05
0.0485038         	2.2654790069e+05
0.0485272         	2.2645403360e+05
0.0485506         	2.2635998498e+05
0.0485739         	2.2626589719e+05
0.0485973         	2.2617174430e+05
0.0486211         	2.2607515451e+05
0.0486449         	2.2597893501e+05
0.0486686         	2.2588291717e+05
0.048692          	2.2578875556e+05
0.0487154         	2.2569505424e+05
0.0487387         	2.2560198247e+05
0.0487621         	2.2550970249e+05
0.0487854         	2.2541856742e+05
0.0488092         	2.2532623858e+05
0.0488331         	2.2523336747e+05
0.0488569         	2.2514000424e+05
0.0488807         	2.2504636853e+05
0.048904          	2.2495520942e+05
0.0489278         	2.2486163905e+05
0.0489517         	2.2476833033e+05
0.048975          	2.2467793208e+05
0.0489983         	2.2458807058e+05
0.0490216         	2.2449807936e+05
0.0490448         	2.2440826348e+05
0.0490681         	2.2431879806e+05
0.049092          	2.2422653348e+05
0.0491159         	2.2413348152e+05
0.0491392         	2.2404315821e+05
0.0491625         	2.2395370110e+05
0.0491857         	2.2386542826e+05
0.049209          	2.2377797740e+05
0.0492323         	2.2369130873e+05
0.0492555         	2.2360458618e+05
0.0492788         	2.2351773820e+05
0.0493021         	2.2343028948e+05
0.0493253         	2.2334269595e+05
0.0493486         	2.2325587101e+05
0.0493718         	2.2317104300e+05
0.0493951         	2.2308682479e+05
0.0494184         	2.2300341018e+05
0.0494416         	2.2292103772e+05
0.0494649         	2.2283862860e+05
0.0494882         	2.2275619853e+05
0.0495114         	2.2267292963e+05
0.0495347         	2.2258903624e+05
0.049558          	2.2250477463e+05
0.0495812         	2.2241999005e+05
0.0496045         	2.2233477546e+05
0.0496278         	2.2224904016e+05
0.049651          	2.2216350022e+05
0.0496743         	2.2207793355e+05
0.0496976         	2.2199258826e+05
0.0497208         	2.2190724270e+05
0.0497441         	2.2182185448e+05
0.0497674         	2.2173613805e+05
0.0497906         	2.2164979810e+05
0.0498139         	2.2156253949e+05
0.0498371         	2.2147524656e+05
0.0498604         	2.2138780021e+05
0.0498837         	2.2130009105e+05
0.0499069         	2.2121221560e+05
0.0499302         	2.2112395036e+05
0.0499535         	2.2103600367e+05
0.0499767         	2.2094777292e+05
0.05              	2.2085910303e+05
0.0500231         	2.2077064946e+05
0.0500465         	2.2068073500e+05
0.0500699         	2.2059036292e+05
0.050093          	2.2050057793e+05
0.0501162         	2.2040997915e+05
0.0501393         	2.2031874464e+05
0.0501622         	2.2022887891e+05
0.0501854         	2.2013842705e+05
0.0502085         	2.2004805762e+05
0.0502317         	2.1995830803e+05
0.0502548         	2.1986823061e+05
0.050278          	2.1977809515e+05
0.0503011         	2.1968817524e+05
0.0503243         	2.1959755352e+05
0.0503474         	2.1950671881e+05
0.0503705         	2.1941638213e+05
0.0503937         	2.1932541912e+05
0.0504168         	2.1923440588e+05
0.05044           	2.1914298697e+05
0.0504631         	2.1905168807e+05
0.0504863         	2.1896033002e+05
0.0505092         	2.1887034060e+05
0.050532          	2.1877999176e+05
0.0505549         	2.1868886294e+05
0.0505778         	2.1859732805e+05
0.0506007         	2.1850639441e+05
0.0506236         	2.1841649435e+05
0.0506465         	2.1832664867e+05
0.0506696         	2.1823497040e+05
0.0506928         	2.1814257036e+05
0.050716          	2.1804918742e+05
0.0507388         	2.1795671212e+05
0.0507617         	2.1786425448e+05
0.0507846         	2.1777208032e+05
0.0508078         	2.1767852799e+05
0.0508309         	2.1758494547e+05
0.0508541         	2.1749089284e+05
0.0508773         	2.1739676519e+05
0.0509005         	2.1730234583e+05
0.0509233         	2.1720907774e+05
0.0509462         	2.1711547409e+05
0.050969          	2.1702195489e+05
0.0509919         	2.1692833017e+05
0.0510147         	2.1683451605e+05
0.0510376         	2.1674085193e+05
0.0510604         	2.1664736891e+05
0.0510833         	2.1655422991e+05
0.0511061         	2.1646072567e+05
0.051129          	2.1636679623e+05
0.0511522         	2.1627066713e+05
0.0511755         	2.1617376555e+05
0.0511983         	2.1607928411e+05
0.0512211         	2.1598461597e+05
0.0512436         	2.1589175727e+05
0.051266          	2.1579826152e+05
0.0512885         	2.1570459068e+05
0.0513109         	2.1561073328e+05
0.0513333         	2.1551647853e+05
0.0513562         	2.1542113387e+05
0.0513791         	2.1532572059e+05
0.0514015         	2.1523201560e+05
0.0514244         	2.1513508130e+05
0.0514468         	2.1504016625e+05
0.0514697         	2.1494324882e+05
0.0514921         	2.1484864169e+05
0.0515145         	2.1475348848e+05
0.0515369         	2.1465831095e+05
0.0515598         	2.1456054869e+05
0.0515822         	2.1446555418e+05
0.0516051         	2.1436775571e+05
0.0516275         	2.1427319873e+05
0.0516505         	2.1417645100e+05
0.0516728         	2.1408289890e+05
0.0516958         	2.1398481901e+05
0.0517188         	2.1388690487e+05
0.0517418         	2.1378845055e+05
0.0517647         	2.1368946173e+05
0.0517877         	2.1359056690e+05
0.05181           	2.1349501543e+05
0.051833          	2.1339614969e+05
0.051856          	2.1329795337e+05
0.051879          	2.1320020628e+05
0.051902          	2.1310221474e+05
0.051925          	2.1300353866e+05
0.051948          	2.1290476377e+05
0.0519701         	2.1281060039e+05
0.0519931         	2.1271209204e+05
0.0520151         	2.1261891487e+05
0.0520382         	2.1252057378e+05
0.0520602         	2.1242746105e+05
0.0520834         	2.1232830821e+05
0.0521053         	2.1223532603e+05
0.0521272         	2.1214206438e+05
0.0521491         	2.1204860726e+05
0.0521711         	2.1195537728e+05
0.052193          	2.1186193561e+05
0.0522149         	2.1176844625e+05
0.0522369         	2.1167473320e+05
0.0522588         	2.1158090854e+05
0.0522807         	2.1148687710e+05
0.0523026         	2.1139284265e+05
0.0523246         	2.1129861517e+05
0.0523465         	2.1120435009e+05
0.0523684         	2.1110989817e+05
0.0523904         	2.1101463325e+05
0.0524123         	2.1091843495e+05
0.0524342         	2.1082138587e+05
0.0524561         	2.1072430146e+05
0.0524781         	2.1062661668e+05
0.0525            	2.1052853724e+05
0.0525217         	2.1043218239e+05
0.0525435         	2.1033642222e+05
0.0525652         	2.1024070421e+05
0.052587          	2.1014571636e+05
0.0526087         	2.1005065134e+05
0.0526306         	2.0995493111e+05
0.0526528         	2.0985827221e+05
0.0526749         	2.0976170014e+05
0.0526973         	2.0966321278e+05
0.0527196         	2.0956342335e+05
0.052742          	2.0946294795e+05
0.0527643         	2.0936211801e+05
0.0527867         	2.0926184647e+05
0.0528088         	2.0916266879e+05
0.052831          	2.0906344607e+05
0.0528531         	2.0896534340e+05
0.052875          	2.0886818802e+05
0.0528971         	2.0877006115e+05
0.0529195         	2.0867066890e+05
0.0529419         	2.0857133333e+05
0.052964          	2.0847368108e+05
0.0529861         	2.0837554517e+05
0.0530085         	2.0827567810e+05
0.0530307         	2.0817682601e+05
0.053053          	2.0807677297e+05
0.0530754         	2.0797742017e+05
0.0530978         	2.0787804403e+05
0.0531199         	2.0778035837e+05
0.053142          	2.0768318083e+05
0.0531641         	2.0758671457e+05
0.0531863         	2.0749021850e+05
0.0532084         	2.0739336933e+05
0.0532305         	2.0729587744e+05
0.0532529         	2.0719644616e+05
0.053275          	2.0709855156e+05
0.0532968         	2.0700193718e+05
0.0533184         	2.0690687677e+05
0.0533402         	2.0681001257e+05
0.0533624         	2.0671096681e+05
0.0533845         	2.0661142180e+05
0.0534066         	2.0651101580e+05
0.0534285         	2.0641189429e+05
0.05345           	2.0631405843e+05
0.0534715         	2.0621672336e+05
0.053493          	2.0612013133e+05
0.0535146         	2.0602407636e+05
0.0535361         	2.0592786609e+05
0.053558          	2.0583018255e+05
0.0535798         	2.0573270655e+05
0.0536017         	2.0563523276e+05
0.0536238         	2.0553556943e+05
0.0536457         	2.0543769748e+05
0.0536675         	2.0534108563e+05
0.0536894         	2.0524508853e+05
0.0537112         	2.0514937747e+05
0.0537327         	2.0505453687e+05
0.0537542         	2.0495892642e+05
0.053776          	2.0486056535e+05
0.0537979         	2.0476253761e+05
0.0538198         	2.0466409230e+05
0.0538412         	2.0456846061e+05
0.0538631         	2.0447109569e+05
0.0538849         	2.0437347392e+05
0.0539068         	2.0427529472e+05
0.0539282         	2.0417922087e+05
0.0539497         	2.0408303385e+05
0.0539711         	2.0398760891e+05
0.053993          	2.0388999341e+05
0.0540149         	2.0379231100e+05
0.0540373         	2.0369129836e+05
0.0540592         	2.0359201514e+05
0.054081          	2.0349167464e+05
0.0541024         	2.0339374862e+05
0.0541238         	2.0329618744e+05
0.0541452         	2.0319853165e+05
0.0541665         	2.0310131290e+05
0.0541879         	2.0300403300e+05
0.0542093         	2.0290719154e+05
0.0542312         	2.0280719634e+05
0.0542532         	2.0270716135e+05
0.0542752         	2.0260666786e+05
0.0542965         	2.0250928918e+05
0.0543178         	2.0241219682e+05
0.0543391         	2.0231510492e+05
0.0543604         	2.0221770944e+05
0.0543818         	2.0212063979e+05
0.0544031         	2.0202367804e+05
0.0544244         	2.0192624338e+05
0.0544457         	2.0182845973e+05
0.054467          	2.0173116932e+05
0.0544883         	2.0163450828e+05
0.0545097         	2.0153788507e+05
0.054531          	2.0144147756e+05
0.0545523         	2.0134499585e+05
0.0545736         	2.0124810203e+05
0.0545949         	2.0115082320e+05
0.0546163         	2.0105293669e+05
0.0546376         	2.0095526545e+05
0.0546589         	2.0085769301e+05
0.0546802         	2.0076037332e+05
0.0547015         	2.0066363677e+05
0.0547229         	2.0056701202e+05
0.0547442         	2.0047042651e+05
0.0547655         	2.0037360936e+05
0.0547868         	2.0027602068e+05
0.0548081         	2.0017810510e+05
0.0548294         	2.0008046200e+05
0.0548508         	1.9998285705e+05
0.0548721         	1.9988536340e+05
0.0548934         	1.9978755925e+05
0.0549147         	1.9969034095e+05
0.054936          	1.9959384581e+05
0.0549574         	1.9949748106e+05
0.0549787         	1.9940109205e+05
0.055             	1.9930478788e+05
0.0550212         	1.9920872428e+05
0.0550426         	1.9911080330e+05
0.0550637         	1.9901283970e+05
0.0550849         	1.9891426823e+05
0.0551061         	1.9881534493e+05
0.0551275         	1.9871521270e+05
0.0551489         	1.9861515141e+05
0.0551702         	1.9851501712e+05
0.0551916         	1.9841486250e+05
0.055213          	1.9831439694e+05
0.0552344         	1.9821347303e+05
0.0552555         	1.9811341221e+05
0.0552767         	1.9801395090e+05
0.0552979         	1.9791445472e+05
0.0553191         	1.9781474524e+05
0.0553404         	1.9771394521e+05
0.0553618         	1.9761284493e+05
0.055383          	1.9751238483e+05
0.0554042         	1.9741102281e+05
0.0554251         	1.9731071052e+05
0.0554461         	1.9721062657e+05
0.055467          	1.9711102736e+05
0.055488          	1.9701155170e+05
0.0555089         	1.9691251725e+05
0.0555299         	1.9681401835e+05
0.0555509         	1.9671549975e+05
0.0555718         	1.9661675114e+05
0.055593          	1.9651618908e+05
0.0556142         	1.9641504405e+05
0.0556354         	1.9631269305e+05
0.0556566         	1.9620996669e+05
0.0556778         	1.9610730496e+05
0.0556987         	1.9600615523e+05
0.0557199         	1.9590412459e+05
0.0557408         	1.9580341223e+05
0.0557618         	1.9570282795e+05
0.0557827         	1.9560241654e+05
0.0558039         	1.9550063618e+05
0.0558249         	1.9540034824e+05
0.0558458         	1.9530017265e+05
0.0558667         	1.9519981666e+05
0.0558877         	1.9509966435e+05
0.0559086         	1.9499986590e+05
0.0559296         	1.9490037146e+05
0.0559505         	1.9480077729e+05
0.0559714         	1.9470097262e+05
0.0559924         	1.9460075598e+05
0.0560133         	1.9450065120e+05
0.0560346         	1.9439903866e+05
0.0560558         	1.9429783370e+05
0.056077          	1.9419625884e+05
0.0560983         	1.9409410500e+05
0.0561195         	1.9399131070e+05
0.0561404         	1.9389005581e+05
0.0561613         	1.9378905053e+05
0.0561823         	1.9368880467e+05
0.0562032         	1.9358862080e+05
0.0562241         	1.9348897232e+05
0.056245          	1.9338940274e+05
0.0562659         	1.9328970185e+05
0.0562868         	1.9318975143e+05
0.0563078         	1.9308968447e+05
0.0563287         	1.9298901095e+05
0.0563492         	1.9288979100e+05
0.0563698         	1.9279054934e+05
0.0563903         	1.9269132444e+05
0.0564113         	1.9259017700e+05
0.0564322         	1.9248929511e+05
0.0564531         	1.9238888565e+05
0.0564741         	1.9228796885e+05
0.056495          	1.9218694879e+05
0.056516          	1.9208588152e+05
0.0565369         	1.9198495374e+05
0.0565578         	1.9188376771e+05
0.0565788         	1.9178311067e+05
0.0565992         	1.9168506527e+05
0.0566202         	1.9158424223e+05
0.0566411         	1.9148365163e+05
0.0566621         	1.9138327170e+05
0.056683          	1.9128251444e+05
0.056704          	1.9118151958e+05
0.0567249         	1.9108028836e+05
0.0567459         	1.9097849525e+05
0.0567668         	1.9087629311e+05
0.0567878         	1.9077330526e+05
0.0568087         	1.9067004099e+05
0.0568297         	1.9056663268e+05
0.0568506         	1.9046290627e+05
0.0568716         	1.9035919872e+05
0.0568925         	1.9025577020e+05
0.0569135         	1.9015291221e+05
0.0569344         	1.9004993274e+05
0.0569554         	1.8994676216e+05
0.0569763         	1.8984343967e+05
0.0569972         	1.8973992892e+05
0.0570182         	1.8963628119e+05
0.0570391         	1.8953246284e+05
0.0570601         	1.8942891143e+05
0.0570801         	1.8933103068e+05
0.0571011         	1.8922772857e+05
0.0571221         	1.8912457555e+05
0.0571431         	1.8902143619e+05
0.0571641         	1.8891829326e+05
0.0571851         	1.8881516540e+05
0.0572061         	1.8871194899e+05
0.0572271         	1.8860948405e+05
0.0572481         	1.8850780435e+05
0.057269          	1.8840571084e+05
0.05729           	1.8830304249e+05
0.057311          	1.8819964049e+05
0.057332          	1.8809590552e+05
0.057353          	1.8799253504e+05
0.057374          	1.8788942025e+05
0.057395          	1.8778665470e+05
0.057416          	1.8768457677e+05
0.057437          	1.8758232664e+05
0.057458          	1.8747996930e+05
0.057479          	1.8737719257e+05
0.0575            	1.8727359064e+05
0.0575207         	1.8717159963e+05
0.0575412         	1.8707035975e+05
0.0575616         	1.8696859004e+05
0.0575821         	1.8686649764e+05
0.0576026         	1.8676459984e+05
0.0576231         	1.8666277923e+05
0.0576436         	1.8656111243e+05
0.0576641         	1.8645951666e+05
0.0576846         	1.8635789205e+05
0.0577051         	1.8625661611e+05
0.0577256         	1.8615564400e+05
0.0577461         	1.8605505296e+05
0.0577665         	1.8595513156e+05
0.057787          	1.8585551471e+05
0.0578075         	1.8575595750e+05
0.057828          	1.8565675600e+05
0.0578485         	1.8555826482e+05
0.057869          	1.8546015893e+05
0.0578899         	1.8535957421e+05
0.0579108         	1.8525877797e+05
0.0579315         	1.8515917158e+05
0.0579524         	1.8505832956e+05
0.057973          	1.8495864744e+05
0.0579937         	1.8485871881e+05
0.0580144         	1.8475882388e+05
0.0580351         	1.8465855847e+05
0.0580556         	1.8455895063e+05
0.0580762         	1.8445771760e+05
0.0580967         	1.8435789670e+05
0.0581172         	1.8425810617e+05
0.0581376         	1.8415834384e+05
0.0581581         	1.8405905989e+05
0.0581786         	1.8395984828e+05
0.058199          	1.8386080155e+05
0.0582195         	1.8376214389e+05
0.05824           	1.8366366342e+05
0.0582604         	1.8356505700e+05
0.0582809         	1.8346677157e+05
0.0583014         	1.8336904774e+05
0.0583218         	1.8327162936e+05
0.0583423         	1.8317471877e+05
0.0583628         	1.8307822849e+05
0.0583832         	1.8298152774e+05
0.0584037         	1.8288476827e+05
0.0584242         	1.8278858679e+05
0.0584449         	1.8269073207e+05
0.0584654         	1.8259407306e+05
0.0584861         	1.8249560087e+05
0.0585066         	1.8239849642e+05
0.058527          	1.8230094062e+05
0.0585475         	1.8220326143e+05
0.0585679         	1.8210589622e+05
0.0585884         	1.8200861846e+05
0.0586088         	1.8191124658e+05
0.058629          	1.8181538723e+05
0.0586492         	1.8172004346e+05
0.0586693         	1.8162500723e+05
0.0586895         	1.8153013629e+05
0.0587097         	1.8143559107e+05
0.0587298         	1.8134108723e+05
0.0587503         	1.8124485138e+05
0.0587708         	1.8114867514e+05
0.0587913         	1.8105242614e+05
0.0588118         	1.8095607409e+05
0.0588322         	1.8085949183e+05
0.0588527         	1.8076289860e+05
0.0588732         	1.8066633411e+05
0.0588937         	1.8056993358e+05
0.0589142         	1.8047371707e+05
0.0589343         	1.8038003715e+05
0.0589544         	1.8028675591e+05
0.0589745         	1.8019388189e+05
0.0589946         	1.8010093791e+05
0.0590151         	1.8000573360e+05
0.0590352         	1.7991245938e+05
0.0590553         	1.7981917561e+05
0.0590754         	1.7972589167e+05
0.0590955         	1.7963266713e+05
0.0591161         	1.7953704254e+05
0.0591367         	1.7944130360e+05
0.0591572         	1.7934595488e+05
0.0591778         	1.7925094152e+05
0.0591983         	1.7915610643e+05
0.0592189         	1.7906152202e+05
0.0592394         	1.7896685219e+05
0.0592594         	1.7887490252e+05
0.05928           	1.7878010476e+05
0.0593006         	1.7868529363e+05
0.0593212         	1.7859079721e+05
0.0593417         	1.7849662600e+05
0.0593623         	1.7840269729e+05
0.0593829         	1.7830841168e+05
0.0594034         	1.7821442367e+05
0.0594233         	1.7812376752e+05
0.0594432         	1.7803253816e+05
0.0594631         	1.7794102987e+05
0.059483          	1.7784930695e+05
0.0595029         	1.7775741339e+05
0.0595228         	1.7766533854e+05
0.0595426         	1.7757333079e+05
0.0595625         	1.7748117941e+05
0.0595824         	1.7738925775e+05
0.0596023         	1.7729754893e+05
0.0596222         	1.7720581384e+05
0.0596421         	1.7711399313e+05
0.059662          	1.7702201643e+05
0.0596818         	1.7692980221e+05
0.0597017         	1.7683744617e+05
0.0597216         	1.7674500671e+05
0.0597415         	1.7665265424e+05
0.0597614         	1.7656071962e+05
0.0597813         	1.7646894566e+05
0.0598011         	1.7637768601e+05
0.059821          	1.7628684479e+05
0.0598409         	1.7619613215e+05
0.0598608         	1.7610552690e+05
0.0598807         	1.7601489791e+05
0.0599006         	1.7592435892e+05
0.0599205         	1.7583392648e+05
0.0599403         	1.7574374531e+05
0.0599602         	1.7565408694e+05
0.0599801         	1.7556397646e+05
0.06              	1.7547339544e+05
0.0600212         	1.7537535653e+05
0.060042          	1.7527829805e+05
0.0600627         	1.7518178733e+05
0.060083          	1.7508665516e+05
0.0601033         	1.7499110149e+05
0.0601236         	1.7489503856e+05
0.0601439         	1.7479860827e+05
0.0601641         	1.7470285856e+05
0.060184          	1.7460822067e+05
0.0602038         	1.7451471063e+05
0.0602236         	1.7442141047e+05
0.0602434         	1.7432851733e+05
0.0602632         	1.7423609468e+05
0.060283          	1.7414425529e+05
0.0603028         	1.7405283048e+05
0.0603226         	1.7396189896e+05
0.0603426         	1.7387010021e+05
0.0603625         	1.7377830532e+05
0.0603825         	1.7368645008e+05
0.0604027         	1.7359399876e+05
0.0604228         	1.7350198922e+05
0.060443          	1.7340981457e+05
0.0604632         	1.7331776135e+05
0.0604833         	1.7322558236e+05
0.0605035         	1.7313352093e+05
0.0605237         	1.7304161625e+05
0.0605438         	1.7294930101e+05
0.060564          	1.7285639271e+05
0.0605842         	1.7276331169e+05
0.0606041         	1.7267103958e+05
0.0606241         	1.7257876607e+05
0.060644          	1.7248638976e+05
0.060664          	1.7239438177e+05
0.060684          	1.7230252858e+05
0.0607041         	1.7220926558e+05
0.0607243         	1.7211580468e+05
0.0607445         	1.7202233357e+05
0.0607647         	1.7192920376e+05
0.0607846         	1.7183768500e+05
0.0608046         	1.7174662421e+05
0.0608245         	1.7165563589e+05
0.0608445         	1.7156474597e+05
0.0608644         	1.7147426151e+05
0.0608843         	1.7138369710e+05
0.0609045         	1.7129189096e+05
0.0609247         	1.7120016264e+05
0.0609452         	1.7110689315e+05
0.0609659         	1.7101266467e+05
0.0609864         	1.7091985447e+05
0.0610066         	1.7082807943e+05
0.0610267         	1.7073605004e+05
0.0610469         	1.7064379398e+05
0.0610671         	1.7055135056e+05
0.0610873         	1.7045900701e+05
0.0611078         	1.7036504901e+05
0.0611282         	1.7027075965e+05
0.0611487         	1.7017613089e+05
0.0611689         	1.7008272361e+05
0.0611891         	1.6998907910e+05
0.0612089         	1.6989676136e+05
0.0612288         	1.6980428647e+05
0.0612486         	1.6971192545e+05
0.0612685         	1.6961965947e+05
0.0612884         	1.6952753098e+05
0.0613082         	1.6943553310e+05
0.0613281         	1.6934345057e+05
0.061348          	1.6925127404e+05
0.0613678         	1.6915894617e+05
0.0613877         	1.6906675151e+05
0.0614075         	1.6897494325e+05
0.0614274         	1.6888340364e+05
0.0614476         	1.6878981884e+05
0.0614675         	1.6869873417e+05
0.0614874         	1.6860793721e+05
0.0615072         	1.6851748807e+05
0.0615271         	1.6842726424e+05
0.0615469         	1.6833707897e+05
0.0615668         	1.6824692663e+05
0.0615866         	1.6815682621e+05
0.0616065         	1.6806603666e+05
0.0616268         	1.6797274879e+05
0.0616471         	1.6787943119e+05
0.0616669         	1.6778853415e+05
0.0616868         	1.6769788837e+05
0.0617066         	1.6760753174e+05
0.0617264         	1.6751722019e+05
0.0617463         	1.6742725976e+05
0.0617666         	1.6733439922e+05
0.061787          	1.6724106388e+05
0.0618068         	1.6715014846e+05
0.0618266         	1.6705890571e+05
0.0618464         	1.6696786386e+05
0.0618662         	1.6687685336e+05
0.061886          	1.6678588381e+05
0.0619058         	1.6669488757e+05
0.0619257         	1.6660426927e+05
0.0619455         	1.6651356895e+05
0.0619653         	1.6642295128e+05
0.0619851         	1.6633260497e+05
0.0620049         	1.6624224335e+05
0.0620247         	1.6615192322e+05
0.0620445         	1.6606145305e+05
0.0620643         	1.6597107874e+05
0.0620841         	1.6588111676e+05
0.0621039         	1.6579107724e+05
0.0621237         	1.6570121082e+05
0.0621435         	1.6561175353e+05
0.0621633         	1.6552256858e+05
0.0621831         	1.6543336866e+05
0.0622029         	1.6534422418e+05
0.0622227         	1.6525493258e+05
0.0622425         	1.6516553740e+05
0.0622623         	1.6507634288e+05
0.0622821         	1.6498747300e+05
0.0623019         	1.6489914970e+05
0.0623218         	1.6481083423e+05
0.0623416         	1.6472199805e+05
0.0623614         	1.6463263374e+05
0.0623812         	1.6454309446e+05
0.062401          	1.6445326836e+05
0.0624208         	1.6436327026e+05
0.0624406         	1.6427294365e+05
0.0624604         	1.6418219790e+05
0.0624802         	1.6409141295e+05
0.0625            	1.6400083947e+05
0.0625198         	1.6391021214e+05
0.0625395         	1.6382047157e+05
0.0625592         	1.6373086385e+05
0.0625789         	1.6364138535e+05
0.0625986         	1.6355199134e+05
0.0626183         	1.6346276244e+05
0.0626379         	1.6337355360e+05
0.0626575         	1.6328547144e+05
0.062677          	1.6319776181e+05
0.0626967         	1.6310931868e+05
0.0627164         	1.6302107298e+05
0.062736          	1.6293293346e+05
0.0627557         	1.6284481148e+05
0.0627754         	1.6275685456e+05
0.0627951         	1.6266899595e+05
0.062815          	1.6257997813e+05
0.0628348         	1.6249081985e+05
0.0628547         	1.6240166130e+05
0.0628746         	1.6231255773e+05
0.0628946         	1.6222244293e+05
0.0629147         	1.6213246826e+05
0.0629345         	1.6204321064e+05
0.0629544         	1.6195354764e+05
0.0629744         	1.6186260479e+05
0.0629941         	1.6177306997e+05
0.0630138         	1.6168355678e+05
0.0630332         	1.6159504407e+05
0.0630527         	1.6150664013e+05
0.0630722         	1.6141813789e+05
0.0630917         	1.6132964979e+05
0.0631111         	1.6124146877e+05
0.0631308         	1.6115200270e+05
0.0631505         	1.6106259512e+05
0.0631702         	1.6097329498e+05
0.0631898         	1.6088433404e+05
0.0632095         	1.6079541778e+05
0.0632294         	1.6070528191e+05
0.0632491         	1.6061625634e+05
0.0632688         	1.6052713811e+05
0.0632884         	1.6043787428e+05
0.0633081         	1.6034873035e+05
0.0633275         	1.6026104908e+05
0.063347          	1.6017388126e+05
0.0633667         	1.6008581694e+05
0.0633864         	1.5999753172e+05
0.063406          	1.5990922925e+05
0.0634257         	1.5982068194e+05
0.0634454         	1.5973200438e+05
0.0634651         	1.5964314953e+05
0.0634847         	1.5955435066e+05
0.0635047         	1.5946437805e+05
0.0635244         	1.5937584621e+05
0.063544          	1.5928738014e+05
0.0635637         	1.5919901083e+05
0.0635834         	1.5911082133e+05
0.0636031         	1.5902276315e+05
0.0636227         	1.5893491970e+05
0.0636424         	1.5884736017e+05
0.0636621         	1.5876010112e+05
0.0636821         	1.5867147512e+05
0.063702          	1.5858317855e+05
0.063722          	1.5849464657e+05
0.0637417         	1.5840782905e+05
0.0637616         	1.5831981629e+05
0.0637816         	1.5823176937e+05
0.0638016         	1.5814374317e+05
0.0638215         	1.5805531660e+05
0.0638412         	1.5796816609e+05
0.0638608         	1.5788079153e+05
0.0638805         	1.5779337460e+05
0.0639001         	1.5770603048e+05
0.0639198         	1.5761884372e+05
0.0639398         	1.5752989949e+05
0.0639594         	1.5744274794e+05
0.063979          	1.5735590034e+05
0.0639987         	1.5726943790e+05
0.0640183         	1.5718309926e+05
0.0640379         	1.5709661071e+05
0.0640576         	1.5700995087e+05
0.0640772         	1.5692325038e+05
0.0640968         	1.5683674670e+05
0.0641165         	1.5675056153e+05
0.0641361         	1.5666477065e+05
0.0641557         	1.5657917321e+05
0.0641758         	1.5649125108e+05
0.0641959         	1.5640317706e+05
0.064216          	1.5631510876e+05
0.0642361         	1.5622710052e+05
0.0642557         	1.5614156923e+05
0.0642753         	1.5605632648e+05
0.0642949         	1.5597118525e+05
0.0643145         	1.5588618664e+05
0.0643346         	1.5579864655e+05
0.0643548         	1.5571054561e+05
0.064375          	1.5562232953e+05
0.0643951         	1.5553406399e+05
0.0644146         	1.5544901827e+05
0.0644342         	1.5536398090e+05
0.0644537         	1.5527908943e+05
0.0644732         	1.5519428205e+05
0.0644927         	1.5510938342e+05
0.0645122         	1.5502474230e+05
0.0645317         	1.5494042367e+05
0.0645512         	1.5485605980e+05
0.0645707         	1.5477143917e+05
0.0645903         	1.5468691925e+05
0.0646098         	1.5460250568e+05
0.0646293         	1.5451798490e+05
0.0646488         	1.5443343093e+05
0.0646683         	1.5434862295e+05
0.0646878         	1.5426368846e+05
0.0647073         	1.5417869896e+05
0.0647268         	1.5409387184e+05
0.0647463         	1.5400945538e+05
0.0647659         	1.5392529807e+05
0.0647854         	1.5384156269e+05
0.0648049         	1.5375778991e+05
0.0648244         	1.5367406441e+05
0.0648439         	1.5359026208e+05
0.0648634         	1.5350625733e+05
0.0648829         	1.5342180082e+05
0.0649024         	1.5333705037e+05
0.064922          	1.5325207287e+05
0.0649415         	1.5316703593e+05
0.064961          	1.5308198569e+05
0.0649805         	1.5299703977e+05
0.065             	1.5291229567e+05
0.0650194         	1.5282859324e+05
0.0650388         	1.5274528182e+05
0.0650583         	1.5266158057e+05
0.0650778         	1.5257815786e+05
0.0650975         	1.5249404387e+05
0.0651172         	1.5240975099e+05
0.0651371         	1.5232463455e+05
0.0651568         	1.5224013332e+05
0.0651765         	1.5215556962e+05
0.065196          	1.5207183153e+05
0.0652153         	1.5198905738e+05
0.0652347         	1.5190639157e+05
0.0652541         	1.5182387757e+05
0.0652736         	1.5174074272e+05
0.0652931         	1.5165763837e+05
0.0653127         	1.5157456513e+05
0.0653322         	1.5149154406e+05
0.0653519         	1.5140788816e+05
0.0653716         	1.5132435248e+05
0.0653911         	1.5124171430e+05
