# Region          : all region0
# Cells           : 7500
# Volume          : 2.6000000000e-01
# Time            	average(p)
0.0688858         	9.5964826286e+04
0.0689786         	9.5885429550e+04
0.0690715         	9.5812321432e+04
0.0691746         	9.5737685900e+04
0.0692778         	9.5668450167e+04
0.069381          	9.5604905252e+04
0.0695048         	9.5537710138e+04
0.0696286         	9.5479444448e+04
0.0697524         	9.5430927759e+04
0.0698762         	9.5392321887e+04
0.07              	9.5363680402e+04
0.0701389         	9.5343779948e+04
0.0702963         	9.5337338979e+04
0.0704658         	9.5348039820e+04
0.0706507         	9.5380017502e+04
0.0708357         	9.5432272134e+04
0.0710021         	9.5495892074e+04
0.0711685         	9.5574507779e+04
0.0713165         	9.5656244539e+04
0.0714644         	9.5750708775e+04
0.0716124         	9.5859576941e+04
0.0717603         	9.5980975781e+04
0.0718836         	9.6090038425e+04
0.0720069         	9.6207620914e+04
0.0721055         	9.6306201711e+04
0.0722041         	9.6410678574e+04
0.0723027         	9.6520974703e+04
0.0724014         	9.6635946481e+04
0.0725            	9.6755526828e+04
0.0725758         	9.6850178077e+04
0.0726492         	9.6944568378e+04
0.0727205         	9.7038412550e+04
0.0727895         	9.7131443553e+04
0.0728565         	9.7224498129e+04
0.0729215         	9.7316719640e+04
0.0729845         	9.7407841337e+04
0.0730455         	9.7497707225e+04
0.0731048         	9.7586692097e+04
0.073164          	9.7677160379e+04
0.0732214         	9.7766515080e+04
0.0732769         	9.7854923223e+04
0.0733308         	9.7941520683e+04
0.073383          	9.8026640135e+04
0.0734351         	9.8113060274e+04
0.0734856         	9.8197566847e+04
0.0735361         	9.8282562588e+04
0.0735849         	9.8365425696e+04
0.073632          	9.8446417792e+04
0.0736792         	9.8528392795e+04
0.0737248         	9.8607609565e+04
0.0737687         	9.8684677728e+04
0.0738127         	9.8762349749e+04
0.0738551         	9.8837923888e+04
0.0738975         	9.8914224309e+04
0.0739399         	9.8991416977e+04
0.0739807         	9.9066306350e+04
0.0740215         	9.9141830469e+04
0.0740606         	9.9214888659e+04
0.0740997         	9.9288735046e+04
0.0741389         	9.9363163452e+04
0.0741763         	9.9434855053e+04
0.0742138         	9.9507027159e+04
0.0742512         	9.9579704350e+04
0.0742886         	9.9652702631e+04
0.0743261         	9.9725898253e+04
0.0743616         	9.9795393842e+04
0.074397          	9.9865196940e+04
0.0744325         	9.9935311823e+04
0.074468          	1.0000582380e+05
0.0745034         	1.0007681204e+05
0.0745389         	1.0014807541e+05
0.0745744         	1.0021972688e+05
0.0746098         	1.0029153825e+05
0.0746453         	1.0036367210e+05
0.0746808         	1.0043618467e+05
0.0747162         	1.0050888614e+05
0.0747517         	1.0058168845e+05
0.0747872         	1.0065450477e+05
0.0748227         	1.0072732527e+05
0.0748581         	1.0080011168e+05
0.0748936         	1.0087291514e+05
0.0749291         	1.0094576361e+05
0.0749645         	1.0101853719e+05
0.075             	1.0109136608e+05
0.0750329         	1.0115889874e+05
0.0750654         	1.0122564807e+05
0.0750978         	1.0129233441e+05
0.0751303         	1.0135891976e+05
0.0751623         	1.0142444987e+05
0.0751943         	1.0148977632e+05
0.0752264         	1.0155494468e+05
0.0752584         	1.0162002291e+05
0.0752904         	1.0168501546e+05
0.0753224         	1.0174991783e+05
0.0753544         	1.0181461508e+05
0.0753865         	1.0187910367e+05
0.0754185         	1.0194336624e+05
0.0754505         	1.0200747968e+05
0.0754825         	1.0207140400e+05
0.0755146         	1.0213498243e+05
0.0755466         	1.0219823896e+05
0.0755786         	1.0226129770e+05
0.0756106         	1.0232386712e+05
0.0756427         	1.0238607776e+05
0.0756747         	1.0244797949e+05
0.0757067         	1.0250961010e+05
0.0757393         	1.0257195914e+05
0.0757719         	1.0263390573e+05
0.0758045         	1.0269551504e+05
0.0758371         	1.0275682503e+05
0.0758697         	1.0281785458e+05
0.0759023         	1.0287860028e+05
0.0759356         	1.0294014822e+05
0.0759689         	1.0300125384e+05
0.0760022         	1.0306212566e+05
0.0760362         	1.0312445857e+05
0.0760703         	1.0318658679e+05
0.0761043         	1.0324796332e+05
0.0761392         	1.0331021136e+05
0.0761741         	1.0337174459e+05
0.0762099         	1.0343416466e+05
0.0762458         	1.0349566695e+05
0.0762816         	1.0355637022e+05
0.0763185         	1.0361836705e+05
0.0763554         	1.0367940982e+05
0.0763936         	1.0374150896e+05
0.0764317         	1.0380262092e+05
0.0764713         	1.0386509590e+05
0.0765109         	1.0392682146e+05
0.0765504         	1.0398753315e+05
0.0765917         	1.0405003025e+05
0.076633          	1.0411165533e+05
0.0766764         	1.0417550288e+05
0.0767197         	1.0423863758e+05
0.0767631         	1.0430069162e+05
0.0768091         	1.0436554554e+05
0.0768552         	1.0442960258e+05
0.0769012         	1.0449260117e+05
0.0769473         	1.0455450897e+05
0.0769975         	1.0462060461e+05
0.0770478         	1.0468478603e+05
0.077098          	1.0474720846e+05
0.0771483         	1.0480799451e+05
0.0771985         	1.0486731452e+05
0.0772488         	1.0492486403e+05
0.077299          	1.0498068659e+05
0.0773493         	1.0503482805e+05
0.0773995         	1.0508761383e+05
0.0774498         	1.0513881432e+05
0.0775            	1.0518819705e+05
0.0775568         	1.0524156907e+05
0.0776195         	1.0529762539e+05
0.0776875         	1.0535595901e+05
0.0777597         	1.0541481845e+05
0.077837          	1.0547387410e+05
0.0779202         	1.0553260656e+05
0.0780068         	1.0558941423e+05
0.0780974         	1.0564395547e+05
0.0781926         	1.0569593441e+05
0.078293          	1.0574360852e+05
0.0783934         	1.0578533618e+05
0.0785005         	1.0582414938e+05
0.0786159         	1.0585680434e+05
0.0787312         	1.0588082620e+05
0.0788581         	1.0589497386e+05
0.078985          	1.0590021144e+05
0.07913           	1.0589300293e+05
0.079275          	1.0587233813e+05
0.07942           	1.0583548442e+05
0.079565          	1.0578384991e+05
0.07971           	1.0571822276e+05
0.079855          	1.0563966204e+05
0.08              	1.0555009376e+05
0.0801087         	1.0547519700e+05
0.0802127         	1.0539531541e+05
0.0803166         	1.0530851930e+05
0.0804159         	1.0521973728e+05
0.0805106         	1.0512891766e+05
0.0806053         	1.0503231186e+05
0.0806956         	1.0493608529e+05
0.0807858         	1.0483564760e+05
0.0808715         	1.0473647666e+05
0.0809572         	1.0463330506e+05
0.0810429         	1.0452712436e+05
0.0811239         	1.0442452858e+05
0.0812048         	1.0431866839e+05
0.0812858         	1.0420960267e+05
0.0813667         	1.0409711120e+05
0.0814477         	1.0398259147e+05
0.0815286         	1.0386597370e+05
0.0816096         	1.0374820571e+05
0.0816838         	1.0363922753e+05
0.081758          	1.0352861636e+05
0.0818322         	1.0341622713e+05
0.0819064         	1.0330227171e+05
0.0819806         	1.0318730956e+05
0.0820548         	1.0307222350e+05
0.082129          	1.0295612696e+05
0.0822032         	1.0283915405e+05
0.0822774         	1.0272111694e+05
0.0823516         	1.0260254935e+05
0.0824258         	1.0248342061e+05
0.0825            	1.0236408434e+05
0.0825714         	1.0224924302e+05
0.0826429         	1.0213358401e+05
0.0827143         	1.0201817211e+05
0.0827857         	1.0190295673e+05
0.0828571         	1.0178728383e+05
0.0829286         	1.0167117699e+05
0.083             	1.0155586257e+05
0.0830714         	1.0144132265e+05
0.0831429         	1.0132714601e+05
0.0832143         	1.0121241569e+05
0.0832857         	1.0109781490e+05
0.0833571         	1.0098367424e+05
0.0834286         	1.0087037513e+05
0.0835            	1.0075698130e+05
0.0835714         	1.0064406571e+05
0.0836429         	1.0053199899e+05
0.0837143         	1.0042059375e+05
0.0837857         	1.0031016279e+05
0.0838571         	1.0020049616e+05
0.0839286         	1.0009136688e+05
0.084             	9.9983406731e+04
0.0840714         	9.9876198129e+04
0.0841429         	9.9769963341e+04
0.0842143         	9.9665151795e+04
0.0842857         	9.9561580627e+04
0.0843571         	9.9459303949e+04
0.0844286         	9.9358518734e+04
0.0845            	9.9258689269e+04
0.0845714         	9.9160252842e+04
0.0846429         	9.9063381792e+04
0.0847143         	9.8967585590e+04
0.0847857         	9.8872673052e+04
0.0848571         	9.8779296130e+04
0.0849286         	9.8688058320e+04
0.085             	9.8597813063e+04
0.0850781         	9.8500497585e+04
0.0851563         	9.8405405480e+04
0.0852371         	9.8309554400e+04
0.0853179         	9.8216484917e+04
0.0853987         	9.8126536851e+04
0.0854795         	9.8039063876e+04
0.0855637         	9.7950293376e+04
0.0856479         	9.7863711118e+04
0.0857321         	9.7779755711e+04
0.0858205         	9.7694513197e+04
0.0859089         	9.7612558070e+04
0.0859973         	9.7533431536e+04
0.0860912         	9.7452852443e+04
0.0861851         	9.7375709558e+04
0.086279          	9.7302378007e+04
0.0863808         	9.7227169759e+04
0.0864825         	9.7155338730e+04
0.0865843         	9.7087370914e+04
0.0866987         	9.7016714811e+04
0.0868132         	9.6952442159e+04
0.0869277         	9.6894132692e+04
0.0870421         	9.6842314486e+04
0.0871566         	9.6796943958e+04
0.0872711         	9.6756915207e+04
0.0873855         	9.6723076574e+04
0.0875            	9.6695728964e+04
0.0876316         	9.6671235140e+04
0.0877796         	9.6652252909e+04
0.0879504         	9.6642746172e+04
0.0881212         	9.6646795717e+04
0.0883091         	9.6663131073e+04
0.0885204         	9.6704302630e+04
0.0887318         	9.6767297967e+04
0.0889432         	9.6848254161e+04
0.0891545         	9.6948910879e+04
0.0893659         	9.7063075956e+04
0.0895244         	9.7155472520e+04
0.089683          	9.7257086313e+04
0.0898415         	9.7369039142e+04
0.09              	9.7489549607e+04
0.0901471         	9.7609708601e+04
0.0902778         	9.7721539637e+04
0.0904012         	9.7832008532e+04
0.0905178         	9.7940212944e+04
0.090628          	9.8045506210e+04
0.090732          	9.8148740823e+04
0.0908302         	9.8249288141e+04
0.0909229         	9.8346659469e+04
0.0910157         	9.8445139176e+04
0.091103          	9.8539494604e+04
0.0911903         	9.8636199478e+04
0.0912722         	9.8728157801e+04
0.091354          	9.8822036435e+04
0.0914304         	9.8911553632e+04
0.0915068         	9.9001974273e+04
0.0915832         	9.9093623081e+04
0.0916596         	9.9186281532e+04
0.091736          	9.9279658616e+04
0.0918055         	9.9365266087e+04
0.0918749         	9.9451477056e+04
0.0919444         	9.9538198679e+04
0.0920138         	9.9625831727e+04
0.0920833         	9.9714073291e+04
0.0921527         	9.9803170163e+04
0.0922222         	9.9892117807e+04
0.0922916         	9.9980812779e+04
0.0923611         	1.0006941246e+05
0.0924305         	1.0015799435e+05
0.0925            	1.0024671894e+05
0.0925714         	1.0033799042e+05
0.0926429         	1.0042889969e+05
0.0927143         	1.0051907096e+05
0.092788          	1.0061154796e+05
0.0928618         	1.0070312893e+05
0.0929381         	1.0079755372e+05
0.0930145         	1.0089183235e+05
0.0930939         	1.0098905134e+05
0.0931733         	1.0108572331e+05
0.0932564         	1.0118600182e+05
0.0933394         	1.0128467704e+05
0.0934268         	1.0138711526e+05
0.0935193         	1.0149386623e+05
0.0936119         	1.0159913413e+05
0.093711          	1.0170933564e+05
0.0938184         	1.0182568873e+05
0.0939259         	1.0193857478e+05
0.0940452         	1.0206217736e+05
0.0941816         	1.0219950424e+05
0.094318          	1.0233165629e+05
0.0944544         	1.0245661133e+05
0.0945908         	1.0257617140e+05
0.0947272         	1.0269097709e+05
0.0948636         	1.0280080317e+05
0.095             	1.0290374006e+05
0.0951562         	1.0301247592e+05
0.0953365         	1.0312474878e+05
0.0955332         	1.0323117546e+05
0.0957517         	1.0333353839e+05
0.0960015         	1.0342545141e+05
0.0962156         	1.0348317634e+05
0.0964296         	1.0351748063e+05
0.096608          	1.0353238623e+05
0.0967864         	1.0353590522e+05
0.0969648         	1.0352800925e+05
0.0971432         	1.0350827801e+05
0.0973216         	1.0347559545e+05
0.0975            	1.0343075341e+05
0.0976389         	1.0338822801e+05
0.0977778         	1.0334029749e+05
0.0979085         	1.0329018466e+05
0.0980392         	1.0323364889e+05
0.0981618         	1.0317472551e+05
0.0982843         	1.0311212181e+05
0.0984069         	1.0304567388e+05
0.0985207         	1.0298039042e+05
0.0986345         	1.0291158165e+05
0.0987482         	1.0283876320e+05
0.0988526         	1.0276934999e+05
0.0989569         	1.0269770504e+05
0.0990612         	1.0262397236e+05
0.0991655         	1.0254672964e+05
0.0992698         	1.0246655978e+05
0.0993741         	1.0238503893e+05
0.0994784         	1.0230157283e+05
0.0995827         	1.0221778222e+05
0.0996871         	1.0213231526e+05
0.0997914         	1.0204375250e+05
0.0998957         	1.0195299090e+05
0.1               	1.0185942088e+05
